elapsed_time_s,elapsed_time_min,phase,is_event_point,semi_major_axis_m,eccentricity,inclination_deg,raan_deg,argument_of_perigee_deg,true_anomaly_deg,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,subsatellite_longitude_deg,subsatellite_latitude_deg,subsatellite_altitude_m,orbit_height_m,mass_kg
152400.0,2540.0,coast,0,32133066.060479783,0.6271353626370229,9.70485417800122,348.26627695807383,217.70412945713446,235.37299986016177,4470809.876368104,29520014.83256132,5098516.779901911,-3221.200579329349,-1833.9765957624609,-419.1242193685294,164.6494988248087,9.704147365375615,23911313.394581407,23910707.617897455,4509.2060765450315
152460.0,2541.0,coast,0,32133087.153550193,0.6271356781397106,9.704854876547747,348.2662038289574,217.70418145998164,235.70488049471828,4277423.535601698,29409211.386174534,5073237.260567637,-3224.991643656194,-1859.5148919986143,-423.5330077382803,164.73546153693366,9.700994992435248,23771027.583616346,23770422.20056985,4509.2060765450315
152520.0,2542.0,coast,0,32133108.74027597,0.6271360008352302,9.70485565741368,348.26612972119125,217.70423419251907,236.03987041136034,4083813.212573653,29296867.812153894,5047692.023584537,-3228.666031503084,-1885.3148590972114,-427.9815658146687,164.82457127176747,9.69748005860215,23630183.763724428,23629578.81904669,4509.2060765450315
152580.0,2543.0,coast,0,32133130.835752234,0.6271363309424877,9.704856523467535,348.2660546182283,217.7042876679561,236.37802611869253,3889986.0213455213,29182968.287902378,5021878.666222534,-3232.2199387095725,-1911.380587743271,-432.47044652684895,164.91688447125335,9.693592695151727,23488781.519548155,23488177.059142735,4509.2060765450315
152640.0,2544.0,coast,0,32133153.455636308,0.6271366686885541,9.704857477680028,348.26597850325953,217.7043418997807,236.71940550439504,3695949.3081910885,29067496.7431182,4995794.752334365,-3235.649428183671,-1937.7162442770627,-437.00021085592664,165.01245893164338,9.689322719108857,23346820.497458614,23346216.568433184,4509.2060765450315
152700.0,2545.0,coast,0,32133176.61617206,0.6271370143090209,9.704858523128006,348.2659013592151,217.70439690176553,237.06406787683022,3501710.6597264614,28950436.855219617,4969437.811871814,-3238.9504247256054,-1964.326071888548,-441.5714278551275,165.1113538435215,9.684659621837046,23204300.408864375,23203697.05956345,4509.2060765450315
152760.0,2546.0,coast,0,32133200.334215246,0.6271373680483694,9.704859662998508,348.2658231687651,217.70445268797442,237.41207400809526,3307277.911357377,28831772.044698454,4942805.340401033,-3242.1187096285703,-1991.2143917973115,-446.18467465978415,165.2136298331821,9.67959255716807,23061221.033679493,23060618.313718066,4509.2060765450315
152820.0,2547.0,coast,0,32133224.627260156,0.6271377301603603,9.704860900592674,348.2657439143217,217.70450927276886,237.76348617857573,3112659.156057405,28711485.47040337,4915894.79861759,-3245.149915046156,-2018.385604414021,-450.84053648611797,165.319349005415,9.674110329052308,22917582.223958723,22916980.18425675,4509.2060765450315
152880.0,2548.0,coast,0,32133249.513467625,0.6271381009084418,9.704862239330128,348.26566357804137,217.70456667081456,238.11836822305622,2917862.7534913775,28589560.02475413,4888703.611861959,-3248.0395181156287,-2045.844190479063,-455.53960661771094,165.42857498774794,9.66820137870936,22773383.90770834,22772782.600526106,4509.2060765450315
152940.0,2549.0,coast,0,32133275.011694234,0.6271384805661774,9.704863682753393,348.26558214182774,217.70462489708882,238.47678557844642,2722897.339499027,28465978.328888338,4861229.169636219,-3250.7828348257253,-2073.594712173554,-460.2824863784699,165.5413729761991,9.661853771257581,22628626.09288131,22628025.571855813,4509.2060765450315
153000.0,2550.0,coast,0,32133301.141523067,0.6271388694176944,9.704865234532422,348.26549958733597,217.7046839668869,238.83880533318396,2527771.8359545222,28340722.727742456,4833468.825122812,-3253.3750136170947,-2101.64181419747,-465.0697850907881,165.65780978259443,9.655055181800208,22483308.871566437,22482709.191748615,4509.2060765450315
153060.0,2551.0,coast,0,32133327.923295878,0.6271392677581542,9.704866898469227,348.2654158959766,217.70474389582992,239.2044962783766,2332495.461018296,28213775.285069294,4805419.8947062865,-3255.8110287029494,-2129.9902248091153,-469.9021200175059,165.77795388350648,9.64779288094496,22337432.424381137,22336833.64227411,4509.2060765450315
153120.0,2552.0,coast,0,32133355.378146853,0.627139675894249,9.704868678503022,348.26533104892195,217.704804699872,239.5739289607484,2137077.7397983638,28085117.77839442,4777079.657499059,-3258.0856730969144,-2158.644756819596,-474.7801162861541,165.90187547087476,9.640053719733002,22190997.02507835,22190399.19867656,4509.2060765450315
153180.0,2553.0,coast,0,32133383.52803824,0.6271400941447172,9.70487057871505,348.265245027112,217.70486639530785,239.9471757374587,1941528.5154390868,27954731.69391446,4748445.354872277,-3260.193551334446,-2187.610308535354,-479.7044067938449,166.02964650436581,9.631824113952078,22044003.045378502,22043406.23420789,4509.2060765450315
153240.0,2554.0,coast,0,32133412.39579728,0.6271405228408893,9.70487260333394,348.2651578112621,217.70492899878076,240.3243108328619,1745857.9606562012,27822598.22134055,4719514.189993025,-3262.1290718735536,-2216.8918646411594,-484.6756320910408,166.1613407655363,9.623090027807827,21896450.96003809,21895855.225197207,4509.2060765450315
153300.0,2555.0,coast,0,32133442.005155336,0.6271409623272595,9.704874756741132,348.2650693818722,217.70499252729098,240.7054103972814,1550076.5897377941,27688698.248690818,4690283.32736918,-3263.886439159913,-2246.4944970152437,-489.694440242288,166.29703391386573,9.61383695692603,21748341.35216707,21747746.7563692,4509.2060765450315
153360.0,2556.0,coast,0,32133472.380788926,0.6271414129620846,9.704877043476365,348.26497971923595,217.70505699820373,241.09055256787258,1354195.271031832,27553012.357036255,4660749.892403364,-3265.459645340757,-2276.4233654674695,-494.7614866618471,166.43680354472207,9.604049910657668,21599674.91880797,21599081.526424237,4509.2060765450315
153420.0,2557.0,coast,0,32133503.548362534,0.6271418751180147,9.704879468243588,348.264888803453,217.70512242925818,241.47981753165033,1158225.2399417963,27415520.815204777,4630910.970957579,-3266.84246161123,-2306.6837183905927,-499.87743392198763,166.5807292493309,9.59371339365751,21450452.476790085,21449860.353893556,4509.2060765450315
153480.0,2558.0,coast,0,32133535.53457386,0.6271423491827541,9.704882035916768,348.2647966144412,217.70518883857653,241.8732875907624,962178.1124529879,27276203.574449155,4600763.608930201,-3268.028429176143,-2337.280893313743,-505.04295153153214,166.72889267681785,9.582811386705835,21300674.968873307,21300084.183284104,4509.2060765450315
153540.0,2559.0,coast,0,32133568.367201056,0.6271428355597559,9.704884751546167,348.2647031319514,217.70525624467288,242.2710472300898,766065.8992131117,27135040.26308493,4570304.811847245,-3269.0108498093196,-2368.2203173462553,-510.2587156820402,166.8813775983981,9.571327326741871,21150343.47019642,21149754.09152781,4509.2060765450315
153600.0,2560.0,coast,0,32133602.075152464,0.6271433346689511,9.704887620364554,348.26460833558383,217.70532466646353,242.67318318725805,569901.0201918317,26992010.18110531,4539531.544469883,-3269.782775991906,-2399.507507498891,-515.5254089588155,167.03826997378576,9.559244086076324,20999459.19504592,20998871.294751395,4509.2060765450315
153660.0,2561.0,coast,0,32133636.688518874,0.6271438469475145,9.704890647793773,348.2645122048058,217.70539412327662,243.07978452514791,373696.3199451437,26847092.294780858,4508440.730420435,-3270.3370006102414,-2431.1480708683075,-520.8437200136905,167.19965801990065,9.54654395074924,20848023.503962085,20847437.155383434,4509.2060765450315
153720.0,2562.0,coast,0,32133672.23862812,0.62714437285067,9.704893839451314,348.26441471897215,217.70546463486292,243.4909427069935,177465.08351159393,26700265.23125253,4477029.25182922,-3270.6660461930055,-2463.1477046693585,-526.2143431962995,167.36563228195217,9.53320859799843,20696037.911199905,20695453.189616203,4509.2060765450315
153780.0,2563.0,coast,0,32133708.75810272,0.6271449128525346,9.704897201157399,348.2643158573479,217.70553622140673,243.90675167416023,-18778.947031384207,26551507.27312781,4445293.949004877,-3270.76215366653,-2495.512196098389,-531.6379781402885,167.53628570697822,9.519219072802441,20543504.09256363,20542921.075241257,4509.2060765450315
153840.0,2564.0,coast,0,32133746.280920178,0.6271454674470069,9.704900738941847,348.26421559913285,217.7056089035377,244.327307926697,-215021.55532144892,26400796.35309057,4413231.62013094,-3270.6172706062644,-2528.247422009209,-537.1153293006231,167.71171371992318,9.504555763460914,20390423.893634688,20389842.65987814,4509.2060765450315
153900.0,2565.0,coast,0,32133784.842476334,0.6271460371486989,9.704904459051251,348.264113923489,217.70568270234256,244.7527106067585,-411248.0327447309,26248110.048536442,4380839.020991764,-3270.223038961488,-2561.3593483817544,-542.6471054378511,167.89201430233868,9.489198376174285,20236799.338413436,20236219.96961716,4509.2060765450315
153960.0,2566.0,coast,0,32133824.47965205,0.6271466224939152,9.704908367956554,348.2640108095711,217.7057576393782,245.183061584997,-607443.1597163008,26093425.576246914,4348112.864731079,-3269.5707822294366,-2594.854029561677,-548.2340190448443,168.07728807379203,9.473125908583429,20082632.63839716,20082055.21809812,4509.2060765450315
154020.0,2567.0,coast,0,32133865.230882756,0.6271472240416817,9.704912472360487,348.26390623656005,217.70583373668495,245.61846555002336,-803591.1861739507,25936719.787116382,4315049.821646803,-3268.651492054094,-2628.7376072471525,-553.8767857111877,168.26763837606916,9.456316622229167,19927926.20211687,19927350.81604799,4509.2060765450315
154080.0,2568.0,coast,0,32133907.136231948,0.6271478423748255,9.704916779205064,348.2638001836993,217.7059110168013,246.0590301010396,-999675.8112500019,25777969.16094835,4281646.519025979,-3267.4558142239403,-2663.0163091971062,-559.5761234199955,168.46317136026062,9.438748013890265,19772682.645157766,19772109.38130208,4509.2060765450315
154140.0,2569.0,coast,0,32133950.237468075,0.6271484781011099,9.704921295679709,348.26369263033524,217.70598950277864,246.50486584374926,-1195680.162084284,25617149.80133811,4247899.541024072,-3265.974034042021,-2697.696447632762,-565.332751771523,168.66399607682024,9.420396785757966,19616904.800688796,19616333.749334328,4509.2060765450315
154200.0,2570.0,coast,0,32133994.578145295,0.6271491318544244,9.704926029228904,348.26358355596153,217.7060692181978,246.9560864896473,-1391586.7717397984,25454237.430661317,4213805.428593203,-3264.19606104075,-2732.7844173019375,-571.1473911274912,168.87022456868493,9.401238814404103,19460595.730528634,19460026.984323837,4509.2060765450315
154260.0,2571.0,coast,0,32134040.20368803,0.6271498042960368,9.70493098756038,348.2634729402671,217.70615018718635,247.41280895879916,-1587377.556180905,25289207.38518961,4179360.679464258,-3262.11141301293,-2768.286693172839,-577.0207616695596,169.08197196754656,9.381249118499362,19303758.73677648,19303192.39078626,4509.2060765450315
154320.0,2572.0,coast,0,32134087.16148001,0.6271504961159048,9.70493617865326,348.2633607631888,217.70623243443694,247.87515348621469,-1783033.7902721174,25122034.610356692,4144561.7481882423,-3259.7091993295376,-2804.2098277211644,-582.9535823648604,169.2993565933674,9.36040182523748,19146397.37403822,19145833.525800344,4509.2060765450315
154380.0,2573.0,coast,0,32134135.500957377,0.6271512080340538,9.704941610766022,348.2632470049694,217.70631598522755,248.34324373192487,-1978536.082753818,24952693.656200275,4109405.0462426813,-3256.978103513964,-2840.5604477711913,-588.9465698309497,169.52250005722738,9.338670135421136,18988515.46227941,18987954.21186126,4509.2060765450315
154440.0,2574.0,coast,0,32134185.27370635,0.6271519408020244,9.70494729244473,348.2631316462201,217.7064008654431,248.81720689486758,-2173864.350149339,24781158.673008066,4073886.942209346,-3253.906365041511,-2877.3452508480773,-595.0004370919215,169.75152736759333,9.316026287164817,18830117.10033892,18829558.55039442,4509.2060765450315
154500.0,2575.0,coast,0,32134236.533565804,0.6271526952043872,9.704953232531238,348.26301466798867,217.70648710159853,249.29717383069072,-2368997.7895559752,24607403.407198388,4038003.762030097,-3250.4817603321644,-2914.57100099488,-601.1158922167864,169.98656704009807,9.292441518170264,18671206.68013851,18670650.93596514,4509.2060765450315
154560.0,2576.0,coast,0,32134289.33673446,0.6271534720603346,9.704959440171168,348.26289605183445,217.7065747208643,249.78327917357518,-2563914.850270547,24431401.197469115,4001751.789348196,-3246.6915829039094,-2952.244524003804,-607.293636830508,170.22775121091559,9.267886026530332,18511788.901625685,18511236.071221326,4509.2060765450315
154620.0,2577.0,coast,0,32134343.741883393,0.6271542722253474,9.704965924822046,348.26277577990857,217.70666375109394,250.2756614621822,-2758593.2041981397,24253124.971251663,3965127.265943032,-3242.5226226532172,-2990.372702006789,-613.5343644873439,170.4752157538146,9.242328930017809,18351868.788489122,18351318.982608657,4509.2060765450315
154680.0,2578.0,coast,0,32134399.81027386,0.6271550965929434,9.704972696260851,348.26265383504216,217.70675422085424,250.77446326982317,-2953009.7149906466,24072547.24151022,3928126.3922668598,-3237.961144228762,-3028.962467365845,-619.8387588953227,170.72910040096951,9.215738223816867,18191451.704688072,18190905.03689946,4509.2060765450315
154740.0,2579.0,coast,0,32134457.605880287,0.6271559460965076,9.704979764592009,348.2625302008416,217.70684615945783,251.27983133894853,-3147140.40585967,23889640.1039302,3890745.328092825,-3232.992864464017,-3068.020795798435,-626.2074919798176,170.98954886760686,9.18808073665627,18030543.371839393,18029999.958579004,4509.2060765450315
154800.0,2580.0,coast,0,32134517.195519295,0.6271568217112077,9.704987140254218,348.26240486179154,217.70693959699975,251.7919167200438,-3340960.42600628,23704375.234543845,3852980.1932843346,-3227.602928834102,-3107.5546986676536,-632.6412217732415,171.25670898055262,9.15932208530548,17869149.887508072,17868609.84813505,4509.2060765450315
154860.0,2581.0,coast,0,32134578.648984436,0.6271577244559993,9.70499483402761,348.262277803367,217.7070345643968,252.31087491501796,-3534444.015608044,23516723.887845363,3814827.068696598,-3221.775886902168,-3147.571214360995,-639.140590116882,171.53073281074592,9.129426627397473,17707277.74444966,17706741.20129897,4509.2060765450315
154920.0,2582.0,coast,0,32134642.039186746,0.6271586553957241,9.705002857040174,348.2621490121543,217.70713109343143,252.8368660251573,-3727564.469301658,23326656.895452753,3776281.997222077,-3215.4956667207543,-3188.0773986750114,-645.7062201598176,171.8117768097718,9.09835741254534,17544933.850855283,17544400.929289203,4509.2060765450315
154980.0,2583.0,coast,0,32134707.442301802,0.6271596156432986,9.705011220773695,348.26201847598196,217.70722921680004,253.3700549037106,-3920294.098097461,23134144.66537855,3737340.9849924855,-3208.7455481539246,-3229.08031411621,-652.338713638695,172.10000195045995,9.066076131723738,17382125.55165285,17381596.380110472,4509.2060765450315
155040.0,2584.0,coast,0,32134774.93792275,0.627160606362002,9.705019937068476,348.26188618406195,217.70732896816634,253.91061131315863,-4112604.189660048,22939157.1819775,3698000.0027510114,-3201.5081350867213,-3270.587018020968,-659.0386479209169,172.39557387157936,9.032543064891348,17218860.65092057,17218335.360964946,4509.2060765450315
155100.0,2585.0,coast,0,32134844.609219864,0.6271616287678609,9.705029018128432,348.2617521271424,217.70743038222054,254.45871008720647,-4304464.966887271,22741664.006645035,3658254.9874095106,-3193.7653264895275,-3312.604549389141,-665.8065727924521,172.6986630266511,8.997717026836261,17055147.43547171,17054626.161834173,4509.2060765450315
155160.0,2586.0,coast,0,32134916.543106604,0.6271626841321359,9.705038476523631,348.261616297672,217.70753349474523,255.01453129752113,-4495845.544717956,22541634.27934716,3618101.8438065955,-3185.498286306407,-3355.13991431726,-672.6430069700738,173.0094448368825,8.961555311233553,16890994.699672505,16890477.580293763,4509.2060765450315
155220.0,2587.0,coast,0,32134990.830412112,0.6271637737839069,9.705048325193177,348.26147868997714,217.7076383426884,255.57826042521643,-4686713.885096928,22339036.721069448,3577536.446683794,-3176.6874121384812,-3398.2000699077835,-679.5484343163097,173.32809984820705,8.924013632912503,16726411.771558251,16725898.947625596,4509.2060765450315
155280.0,2588.0,coast,0,32135067.566060394,0.6271648991127625,9.7050585774456,348.2613393004531,217.7077449642445,256.15008853706615,-4877036.750024204,22133839.63728049,3536554.6428983132,-3167.3123026959324,-3441.7919065207157,-686.523299733779,173.65481389239642,8.885046068340921,16561408.5403155,16560900.156295583,4509.2060765450315
155340.0,2589.0,coast,0,32135146.84925584,0.6271660615715896,9.705069246958525,348.26119812776864,217.70785339894536,256.73021246639775,-5066779.65261379,21926010.922513563,3495152.253892375,-3157.3517239954103,-3485.9222282229885,-693.5680047138702,173.98977825218287,8.844604994345666,16395995.485201498,16395491.68886803,4509.2060765450315
